data_object,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
bank_duration,3074.0,0.24875,0.3035,4.375,2953.875,269.2405,186.5,270.2725,2.9728375,14.4167875,97.0625,225.78125,0.0044375,0.0672875,0.0224875,0.0809749999999999,0.0310625,0.1092249999999999,6.248025,0.0001
bank_duration,3074.0,0.2014875,0.2916875,4.0,2993.0,267.4407,185.5,266.95061250000003,2.929525,14.1956625,97.1875,226.15625,0.0043125,0.069575,0.0242499999999999,0.0777499999999999,0.0348625,0.1051125,6.257975,0.0001
bank_duration,3074.0,0.1507,0.2811125,4.25,3025.0,268.582175,185.9375,271.076175,2.9787625,14.3868875,97.0625,225.25,0.0053375,0.07025,0.0217125,0.0763125,0.0308375,0.103025,6.269749999999999,0.0001
bank_duration,3074.0,0.100525,0.2717,4.0,2961.0,269.3505,187.0,269.5141875,2.8968125,13.48145,98.25,226.59375,0.0040375,0.071075,0.0239125,0.076,0.03345,0.1027375,6.2867625,0.0001
bank_duration,3074.0,0.0523,0.262125,4.125,2993.0,269.207925,186.125,269.04512500000004,2.889225,13.4536375,97.4375,226.53125,0.0041875,0.0673625,0.0229625,0.0736125,0.032775,0.0994999999999999,6.296075,0.0001
bank_previous,3074.0,0.4999125,0.0095,0.0,21.0,0.5312250000000001,0.0,1.5777625,5.0701375,39.196962500000005,0.0,0.0,0.0123875,0.6092000000000001,0.0128874999999999,0.9062625000000002,0.016,0.9864,0.8048875000000001,0.5379125
bank_previous,3074.0,0.4472249999999999,0.0094124999999999,0.0,22.125,0.54175,0.0,1.6026250000000002,5.26835,42.402212500000005,0.0,0.0,0.0097,0.6107,0.0097,0.9050125,0.0120875,0.9859375,0.8191999999999999,0.412275
bank_previous,3074.0,0.39925,0.008875,0.0,21.75,0.5319624999999999,0.0,1.5976875,5.1871125,40.1120125,0.0,0.0,0.0118874999999999,0.6068125000000001,0.0094749999999999,0.9071,0.0117875,0.9866375,0.8045749999999999,0.400925
bank_previous,3074.0,0.3501625,0.00845,0.0,21.75,0.523825,0.0,1.5766875,5.212625,40.6612,0.0,0.0,0.0165125,0.6105624999999999,0.0099499999999999,0.9078875,0.0124375,0.9868375,0.7988875000000001,0.3722875
bank_previous,3074.0,0.29965,0.00785,0.0,21.5,0.5355875,0.0,1.5867124999999995,5.0304375,37.6691875,0.0,0.0,0.0128875,0.6133625,0.010275,0.906475,0.0127875,0.9864125,0.8106,0.37405
bank_previous,3074.0,0.2484374999999999,0.0074624999999999,0.0,22.125,0.5237624999999999,0.0,1.5756625,5.2514625,41.481887500000006,0.0,0.0,0.0117875,0.6049625,0.0043374999999999,0.906925,0.0055375,0.9866125,0.8015750000000001,0.3647375
bank_previous,3074.0,0.2004375,0.006975,0.0,22.75,0.5354,0.0,1.5784125,5.135887499999999,40.3097875,0.0,0.0,0.0102249999999999,0.6114750000000001,0.006025,0.90525,0.0075625,0.986075,0.81545,0.3658125
bank_previous,3074.0,0.1466375,0.0070499999999999,0.0,23.0,0.5399,0.0,1.6207625,5.364775,43.654325,0.0,0.0,0.0148,0.6033250000000001,0.0031875,0.9055125,0.0040249999999999,0.986175,0.815175,0.30795
bank_previous,3074.0,0.102925,0.00675,0.0,23.0,0.5337875,0.0,1.6065999999999998,5.4156375,44.8538375,0.0,0.0,0.0128125,0.6047125,0.004425,0.9062875,0.005475,0.9864,0.8098249999999999,0.3032625
bank_previous,3074.0,0.0496375,0.0063624999999999,0.0,23.0,0.5373374999999999,0.0,1.594825,5.2462375,41.991825,0.0,0.0,0.009125,0.6062375,0.0036374999999999,0.904925,0.0045,0.986,0.8168875000000001,0.3033625
bank_pdays,3074.0,0.5020249999999999,0.111875,-1.0,793.125,38.9826,-1.0,98.48535,2.774275,8.5246,0.0,0.0,0.006375,0.6058375,0.008325,0.90675,0.0106,0.98645,1.3705375000000002,0.00305
bank_pdays,3074.0,0.4491249999999999,0.108,-1.0,793.125,38.90848750000001,-1.0,97.9306875,2.7263,8.010775,0.0,0.0,0.0058375,0.6069875000000001,0.0097375,0.9069875,0.0123625,0.986475,1.3821,0.0026875
bank_pdays,3074.0,0.4001375,0.10485,-1.0,854.25,39.0713,-1.0,98.54915,2.7870625,8.76515,0.0,0.0,0.0106624999999999,0.6118375,0.009425,0.907,0.0118125,0.9865,1.3918875,0.0024124999999999
bank_pdays,3074.0,0.351675,0.100975,-1.0,831.25,38.31665,-1.0,97.6568625,2.7701,8.350125,0.0,0.0,0.00585,0.607125,0.0077874999999999,0.909275,0.009875,0.9871125,1.3742875,0.0022375
bank_pdays,3074.0,0.2998625,0.0987375,-1.0,791.5,39.426225,-1.0,98.492875,2.6736375,7.4807625,0.0,0.0,0.0036124999999999,0.6106125,0.0086625,0.905225,0.011025,0.9860875,1.414125,0.0020125
bank_pdays,3074.0,0.249625,0.095,-1.0,831.25,39.5933,-1.0,99.0276875,2.711275,7.970349999999999,0.0,0.0,0.0040374999999999,0.6128,0.0062625,0.9049375,0.0078625,0.986025,1.4179499999999998,0.0019125
bank_pdays,3074.0,0.1993125,0.0919249999999999,-1.0,839.125,39.1943375,-1.0,98.4438875,2.718775,7.9981875,0.0,0.0,0.0077,0.6060625,0.0061125,0.9049,0.007775,0.9861,1.4165500000000002,0.0017749999999999
bank_pdays,3074.0,0.1486375,0.0896,-1.0,839.625,39.5479375,-1.0,99.304325,2.721525,8.0129625,0.0,0.0,0.004425,0.6062625,0.0043375,0.905325,0.00545,0.98615,1.423075,0.00165
bank_pdays,3074.0,0.0992499999999999,0.0865875,-1.0,862.625,39.460825,-1.0,99.0125125,2.7194625,8.056425,0.0,0.0,0.0044875,0.6092375,0.0058125,0.9059,0.00735,0.9862625,1.4227,0.0015875
bank_pdays,3074.0,0.0499625,0.0842749999999999,-1.0,871.0,39.30075,-1.0,99.090875,2.7544875,8.3486,0.0,0.0,0.004,0.6053000000000001,0.0060125,0.9061125,0.0075624999999999,0.98635,1.425825,0.0015125
cancer_Bare_Nuclei,683.0,0.5093375,0.0298875,1.0,10.0,3.5849999999999995,1.0,3.6655125000000006,0.9597125,-0.8619375000000001,0.0,5.71875,0.3659874999999999,0.7272125,0.43035,0.657675,0.479975,0.7692375,1.3773,0.948175
cancer_Bare_Nuclei,683.0,0.4515,0.0267,1.0,10.0,3.5192375,1.0,3.614087500000001,1.002575,-0.7560499999999999,0.0,4.65625,0.3319875,0.7134125,0.436475,0.6567375,0.4891,0.7685875,1.3803375,1.0029
cancer_Bare_Nuclei,683.0,0.3947874999999999,0.024225,1.0,10.0,3.5128625,1.0,3.6125125,1.011075,-0.737125,0.0,4.59375,0.3421375,0.7156375,0.4251875,0.6586375,0.47395,0.766475,1.3773,0.8299625
cancer_Bare_Nuclei,683.0,0.3431375,0.0222875,1.0,10.0,3.632,1.0,3.672675,0.932125,-0.9082625,0.0,6.125,0.3276625,0.7108125000000001,0.4113,0.6584249999999999,0.4618874999999999,0.7736125,1.398025,0.9452
cancer_Bare_Nuclei,683.0,0.302525,0.0209999999999999,1.0,10.0,3.5303124999999995,1.0,3.6338,1.0007625,-0.768075,0.0,4.875,0.3397125,0.7156,0.4156,0.6579375,0.4629749999999999,0.7682249999999999,1.3727874999999998,0.92415
cancer_Bare_Nuclei,683.0,0.2509249999999999,0.0195749999999999,1.0,10.0,3.5732125,1.0,3.661725,0.9709375,-0.8430624999999998,0.0,5.53125,0.3347875,0.7223875000000001,0.4189374999999999,0.6596875,0.4666125,0.7708125,1.3830375,0.8406375
cancer_Bare_Nuclei,683.0,0.203325,0.0184,1.0,10.0,3.5615250000000005,1.0,3.640925,0.9767625,-0.8157625000000001,0.0,5.28125,0.3458375,0.7156,0.4268125,0.6583625,0.47645,0.7700750000000001,1.3892000000000002,1.0238874999999998
cancer_Bare_Nuclei,683.0,0.1522625,0.017275,1.0,10.0,3.5282625000000007,1.0,3.6357375,0.9985125,-0.7798124999999999,0.0,4.6875,0.3426375,0.7108875000000001,0.4255375,0.6552374999999999,0.4739124999999999,0.7657375000000001,1.3729625,0.9813875
cancer_Bare_Nuclei,683.0,0.10155,0.0163,1.0,10.0,3.533475,1.0,3.6340749999999993,0.99405,-0.787325,0.0,4.90625,0.343025,0.7197,0.4347875,0.6627375,0.4852499999999999,0.7742625000000001,1.38015,0.9702375
cancer_Bare_Nuclei,683.0,0.0527125,0.0154624999999999,1.0,10.0,3.5516,1.0,3.6462625,0.9826875,-0.8135625,0.0,5.4375,0.3355875,0.7144375,0.422725,0.6602125,0.4722499999999999,0.7712875,1.3813375,1.0120125
cancer_Uniformity_of_Cell_Shape,683.0,0.5067625,0.0296875,1.0,10.0,3.23675,1.5,2.9648875,1.1268875,-0.0601125,0.5,3.75,0.4156375,0.9048625,0.4019749999999999,0.81665,0.4545,0.8967625,1.7386500000000005,0.9503375
cancer_Uniformity_of_Cell_Shape,683.0,0.453325,0.0267999999999999,1.0,10.0,3.209525,1.375,2.9965625,1.158125,-0.0277875,0.375,3.875,0.4525,0.91065,0.4437125,0.8242999999999999,0.5014000000000001,0.8999125,1.7102625,0.919525
cancer_Uniformity_of_Cell_Shape,683.0,0.395675,0.024225,1.0,10.0,3.24045,1.25,3.0001,1.13285,-0.0849625,0.25,4.0,0.4353375,0.9067875,0.4183874999999999,0.8182375000000001,0.47215,0.8963625,1.7296375000000002,0.885725
cancer_Uniformity_of_Cell_Shape,683.0,0.352125,0.0225874999999999,1.0,10.0,3.2167124999999994,1.1875,2.9922250000000004,1.1609250000000002,-0.0138249999999999,0.1875,3.78125,0.45365,0.9077875,0.4240624999999999,0.8143999999999999,0.4780625,0.8913875,1.7191249999999998,0.9549625
cancer_Uniformity_of_Cell_Shape,683.0,0.30565,0.020825,1.0,10.0,3.1837125,1.125,2.9713,1.183525,0.0540625,0.125,3.875,0.4447874999999999,0.9037749999999998,0.4307125,0.8162249999999999,0.4862749999999999,0.8937999999999999,1.7053875,0.897925
cancer_Uniformity_of_Cell_Shape,683.0,0.2448874999999999,0.0193999999999999,1.0,10.0,3.2074000000000003,1.1875,2.97225,1.158925,0.00235,0.1875,4.0,0.4463249999999999,0.9046125,0.4239124999999999,0.813225,0.4789375,0.8912374999999999,1.7188875,0.9550375
cancer_Uniformity_of_Cell_Shape,683.0,0.19895,0.0182875,1.0,10.0,3.1905875,1.125,2.961575,1.17185,0.030375,0.125,4.0,0.4452625,0.90735,0.42405,0.8139875,0.4784625,0.8913500000000001,1.7211,0.9678
cancer_Uniformity_of_Cell_Shape,683.0,0.1456875,0.01715,1.0,10.0,3.21835,1.125,2.9896875,1.14785,-0.0458124999999999,0.125,4.0,0.4549375,0.9080375,0.4338375,0.8190875,0.4903,0.8959124999999999,1.7227875,0.944425
cancer_Uniformity_of_Cell_Shape,683.0,0.0979125,0.0162375,1.0,10.0,3.21535,1.0625,2.988275,1.1543,-0.0307875,0.0625,4.0,0.4444625,0.9065375,0.4254874999999999,0.81665,0.4804624999999999,0.8938375000000001,1.725175,0.94205
cancer_Uniformity_of_Cell_Shape,683.0,0.053625,0.015475,1.0,10.0,3.2250375,1.1875,2.9916375,1.1489124999999998,-0.041425,0.1875,4.0,0.4395,0.9068125,0.423525,0.8172625000000001,0.4783375,0.894725,1.72675,0.9509875
cancer_Uniformity_of_Cell_Size,683.0,0.4990875,0.02925,1.0,10.0,3.1677,1.0,3.0522875,1.2041125,0.035825,0.0,3.75,0.4307625,0.9095125,0.443625,0.8154875,0.4965499999999999,0.8931499999999999,1.6296125,0.9902875
cancer_Uniformity_of_Cell_Size,683.0,0.4526,0.026775,1.0,10.0,3.167275,1.0,3.071475,1.201125,0.012275,0.0,3.71875,0.4657749999999999,0.901325,0.4683,0.8195875000000001,0.52405,0.8974624999999999,1.6167625,0.9831125
cancer_Uniformity_of_Cell_Size,683.0,0.410325,0.024825,1.0,10.0,3.1920375,1.0,3.1005625,1.197525,-0.0184374999999999,0.0,3.625,0.4645875,0.90715,0.4648124999999999,0.82145,0.5192625,0.8987125000000001,1.6229125,0.96185
cancer_Uniformity_of_Cell_Size,683.0,0.3521125,0.0225875,1.0,10.0,3.1013625,1.0,3.022675,1.2560625,0.1676875,0.0,3.28125,0.4533375,0.9103375,0.4525375,0.8213,0.5045375000000001,0.8964000000000001,1.6121374999999998,0.9421625
cancer_Uniformity_of_Cell_Size,683.0,0.2965,0.020825,1.0,10.0,3.1395875,1.0,3.0566375,1.234175,0.0988875,0.0,3.625,0.461275,0.9081875,0.4599500000000001,0.8212875000000001,0.5135000000000001,0.8968875,1.613025,0.9906625
cancer_Uniformity_of_Cell_Size,683.0,0.2509249999999999,0.0195499999999999,1.0,10.0,3.1200875,1.0,3.0437375,1.2559,0.16465,0.0,3.53125,0.45275,0.9096875,0.451,0.8179375,0.5035999999999999,0.8933749999999999,1.6091125,1.0025749999999998
cancer_Uniformity_of_Cell_Size,683.0,0.2006,0.018325,1.0,10.0,3.167725,1.0,3.0777,1.2147125,0.0299999999999999,0.0,3.8125,0.4629875,0.907125,0.4580375,0.818025,0.512625,0.8953125,1.629975,0.9696
cancer_Uniformity_of_Cell_Size,683.0,0.1550125,0.0173375,1.0,10.0,3.1462875,1.0,3.0566125,1.226975,0.078,0.0,3.75,0.463025,0.9063,0.4588375,0.8146125,0.5128,0.8924125,1.623825,0.9764375
cancer_Uniformity_of_Cell_Size,683.0,0.1050374999999999,0.01635,1.0,10.0,3.1773625,1.0,3.0748125,1.2048124999999998,0.0158,0.0,3.90625,0.4565874999999999,0.9092250000000002,0.4541,0.82085,0.508275,0.89765,1.63315,0.980875
cancer_Uniformity_of_Cell_Size,683.0,0.0539875,0.015475,1.0,10.0,3.142925,1.0,3.0632,1.231375,0.083075,0.0,4.0,0.459775,0.907675,0.4571125,0.8184125,0.5110125000000001,0.8949499999999999,1.6182999999999998,0.9814375
cancer_Bland_Chromatin,683.0,0.5022,0.0294625,1.0,10.0,3.405325,3.0,2.4038,1.1273,0.2766625,1.0,2.4375,0.3620624999999999,0.757025,0.34245,0.5953375,0.3958875,0.7097125,1.8966625,0.8491000000000001
cancer_Bland_Chromatin,683.0,0.4328375,0.025875,1.0,10.0,3.4919625,3.0,2.4667625,1.0437375,0.02205,1.0,2.625,0.3348125,0.7586125000000001,0.332125,0.6102874999999999,0.3861374999999999,0.7297499999999999,1.9250625,0.825575
cancer_Bland_Chromatin,683.0,0.400825,0.02445,1.0,10.0,3.4276125,3.0,2.419225,1.0783375,0.1425,1.0,2.75,0.3626625,0.7507125,0.3462,0.598675,0.4006874999999999,0.717725,1.9034625,0.9064625
cancer_Bland_Chromatin,683.0,0.343875,0.0223375,1.0,10.0,3.435,3.0,2.4363375,1.1159875,0.2283499999999999,1.0,2.375,0.3595,0.7533624999999999,0.3438625,0.5989625000000001,0.3995,0.7165000000000001,1.9113,0.8789000000000001
cancer_Bland_Chromatin,683.0,0.2974,0.020875,1.0,10.0,3.4021625,3.0,2.442675,1.125,0.2406875,1.0,2.5,0.3513624999999999,0.7532375,0.33665,0.5988999999999999,0.3907625,0.7180875,1.9098625,0.8458499999999999
cancer_Bland_Chromatin,683.0,0.248175,0.019475,1.0,10.0,3.4305250000000003,3.0,2.4476750000000003,1.1059625000000002,0.1931375,1.0,2.5,0.3436,0.7504875,0.328325,0.5968375,0.3814499999999999,0.7168375,1.9168875,0.8335874999999999
cancer_Bland_Chromatin,683.0,0.2011375,0.0183375,1.0,10.0,3.4421000000000004,3.0,2.437575,1.0864125,0.1477375,1.0,2.625,0.3530625,0.7512750000000001,0.340675,0.5975374999999999,0.3957249999999999,0.7182375000000001,1.9173625,0.8125875
cancer_Bland_Chromatin,683.0,0.147325,0.017175,1.0,10.0,3.4251875,3.0,2.4377375,1.11935,0.2369,1.0,2.21875,0.3409625,0.750075,0.3313625,0.5974250000000001,0.3843375,0.7162999999999999,1.9125375,0.8229625
cancer_Bland_Chromatin,683.0,0.1045,0.016375,1.0,10.0,3.4332375000000006,3.0,2.4466875,1.1042625,0.1887875,1.0,2.53125,0.3502125,0.7572375,0.3333125,0.6026250000000001,0.3867375,0.7214875,1.91465,0.789025
cancer_Bland_Chromatin,683.0,0.0494,0.0154,1.0,10.0,3.4599625000000005,3.0,2.4505125,1.0838625,0.1371,1.0,2.875,0.3511249999999999,0.7563249999999999,0.3390625,0.602275,0.3941375,0.7223875,1.9245125,0.7974749999999999
drug_Na_to_K,200.0,0.50375,0.9960375,6.331499999999999,37.197875,16.0788625,13.946875,7.0537,1.0390125,0.4793875,3.9118125,8.7166,0.1081874999999999,0.1081874999999999,0.051625,0.051625,0.0785125,0.0785125,4.5908875,3.75e-05
drug_Na_to_K,200.0,0.431875,0.992325,6.383249999999999,37.788625,15.9647375,14.0600625,7.0466125,1.059525,0.530525,4.1755,8.84425,0.06495,0.06495,0.040375,0.040375,0.0588499999999999,0.0588499999999999,4.720149999999999,7.500000000000001e-05
drug_Na_to_K,200.0,0.41375,0.9926,6.69375,37.462625,15.8624,13.668375,7.076175,1.079125,0.511675,3.9726875,9.04115,0.0687,0.0687,0.0373125,0.0373125,0.0553249999999999,0.0553249999999999,4.752725,6.25e-05
drug_Na_to_K,200.0,0.3575,0.9929375,6.383249999999999,37.708375,16.271837499999997,14.058687499999998,7.2251,0.9934124999999998,0.2443999999999999,4.114062499999999,8.95785,0.0657625,0.0657625,0.035975,0.035975,0.054325,0.054325,4.843812499999999,3.75e-05
drug_Na_to_K,200.0,0.303125,0.9946125,6.71425,38.114625,16.297762499999997,14.131249999999998,7.2583375,0.9751,0.1986875,4.268125,9.1061,0.0414875,0.0414875,0.0254499999999999,0.0254499999999999,0.038025,0.038025,4.927925,2.5e-05
drug_Na_to_K,200.0,0.2462499999999999,0.989275,6.3725,37.788625,16.0803875,14.0055625,7.105950000000001,1.009775,0.3252375,4.020875,8.8386,0.055075,0.055075,0.0357625,0.0357625,0.0537874999999999,0.0537874999999999,5.000137499999999,6.25e-05
drug_Na_to_K,200.0,0.2075,0.9921375,6.320749999999999,37.92100000000001,15.9830125,13.884125,7.129525,1.053425,0.4400499999999999,4.064625,8.9396125,0.0567374999999999,0.0567374999999999,0.0257624999999999,0.0257624999999999,0.03845,0.03845,5.0537125,2.5e-05
drug_Na_to_K,200.0,0.14,0.9898125,6.392999999999999,37.788625,16.0154875,13.8675,7.1596125,1.0569,0.4008,4.033625,8.78445,0.057475,0.057475,0.0259374999999999,0.0259374999999999,0.0400125,0.0400125,5.132925,0.0
drug_Na_to_K,200.0,0.1025,0.9916375,6.320749999999999,38.24700000000001,16.12405,13.9260625,7.261149999999999,1.0326125000000002,0.333225,4.1863125000000005,8.9401,0.0611125,0.0611125,0.0271749999999999,0.0271749999999999,0.041675,0.041675,5.178425,0.0
drug_Na_to_K,200.0,0.049375,0.99145,6.268999999999999,38.24700000000001,16.1046875,13.94425,7.216575000000001,1.0326625,0.3463125,4.150375,8.903287500000001,0.0623875,0.0623875,0.0305,0.0305,0.04685,0.04685,5.235725,0.0
electricity-normalized_nswprice,45312.0,0.50005,0.1508125,0.0,0.993175,0.0578374999999999,0.0486375,0.0405875,9.38865,165.678725,0.01745,0.03915,0.101175,0.33165,0.0890875,0.7331624999999999,0.1343375,0.8564375,7.587,0.0
electricity-normalized_nswprice,45312.0,0.45105,0.1415875,0.0,0.99045,0.05785,0.0487499999999999,0.03965,8.8843375,154.03185,0.0174625,0.0391875,0.1046499999999999,0.3088,0.0898,0.7324375000000001,0.1353375,0.8553499999999999,7.6009625,0.0
electricity-normalized_nswprice,45312.0,0.3996999999999999,0.1323125,0.0,0.99545,0.0578625,0.048575,0.0402,9.053125,157.118875,0.0174,0.03925,0.105225,0.30745,0.090125,0.733225,0.135725,0.8560875000000001,7.607425000000001,0.0
electricity-normalized_nswprice,45312.0,0.34975,0.124475,0.0,0.993175,0.0578125,0.0486124999999999,0.039775,9.080225,159.83816249999998,0.01745,0.0392,0.102975,0.3105374999999999,0.08945,0.7332000000000001,0.13485,0.8565125,7.611387499999999,0.0
electricity-normalized_nswprice,45312.0,0.2996,0.1176374999999999,0.0,0.99545,0.057875,0.0485875,0.0399625,9.0104625,157.04382500000003,0.0174,0.0392625,0.1054625,0.3071374999999999,0.0908125,0.732575,0.1367625,0.8558875,7.619487499999999,0.0
electricity-normalized_nswprice,45312.0,0.2498875,0.112,0.0,0.9909,0.057875,0.048575,0.040175,9.10925,158.6191625,0.0173749999999999,0.039125,0.1019625,0.30795,0.088675,0.7331624999999999,0.1338,0.8563624999999999,7.623825,0.0
electricity-normalized_nswprice,45312.0,0.2000249999999999,0.1067499999999999,0.0,1.0,0.0578749999999999,0.0486249999999999,0.040075,9.0718875,157.8363625,0.0174,0.039175,0.103575,0.308775,0.089625,0.7326875,0.1351375,0.85585,7.630487499999999,0.0
electricity-normalized_nswprice,45312.0,0.15025,0.1016125,0.0,0.997725,0.057775,0.048575,0.03985,9.1035375,160.23273749999998,0.0174124999999999,0.039175,0.1036625,0.3072,0.0900375,0.733225,0.1357499999999999,0.8565625000000001,7.631387500000001,0.0
electricity-normalized_nswprice,45312.0,0.1006374999999999,0.097775,0.0,0.9909,0.0578625,0.04865,0.039875,8.98995,156.4273,0.017425,0.0392125,0.1045125,0.30755,0.090025,0.7325999999999999,0.13565,0.855825,7.638075000000001,0.0
electricity-normalized_nswprice,45312.0,0.049975,0.0938,0.0,1.0,0.0578625,0.04865,0.0400125,9.05735,157.83695,0.017425,0.0392125,0.1040249999999999,0.3062125,0.090025,0.7325875000000001,0.1357124999999999,0.85575,7.6416125,0.0
electricity-normalized_nswdemand,45312.0,0.5005999999999999,0.211,0.0032125,0.9881125,0.4259875,0.4437,0.1628,-0.0973499999999999,-0.4031125,0.11055,0.226175,0.0668,0.6688500000000001,0.0351875,0.50175,0.0549375,0.661775,8.245912500000001,0.0
electricity-normalized_nswdemand,45312.0,0.4497,0.1950375,0.0004875,0.9952,0.4251375,0.4435,0.163425,-0.0954,-0.4131625,0.1106625,0.226925,0.06905,0.6688249999999999,0.0362625,0.502025,0.0565624999999999,0.661925,8.260825,0.0
electricity-normalized_nswdemand,45312.0,0.399775,0.1811,0.00045,0.9905125,0.425275,0.443825,0.1631,-0.1005874999999999,-0.4143125,0.1105125,0.2269375,0.06755,0.6675625000000001,0.0355875,0.50075,0.0556125,0.660325,8.2691,0.0
electricity-normalized_nswdemand,45312.0,0.3483874999999999,0.169025,0.000975,0.9879125,0.4255,0.4439375,0.1634,-0.0982374999999999,-0.4132,0.11065,0.2271625,0.0665375,0.6671125,0.0350749999999999,0.5001874999999999,0.0547249999999999,0.65985,8.279187499999999,0.0
electricity-normalized_nswdemand,45312.0,0.2996,0.1587875,0.00015,0.9833375,0.4253375,0.44355,0.1634,-0.0982625,-0.412525,0.11065,0.2272625,0.0662125,0.6690624999999999,0.0338875,0.502,0.05295,0.6620625,8.287475,0.0
electricity-normalized_nswdemand,45312.0,0.2495875,0.1495125,0.000525,0.9976,0.4254999999999999,0.443775,0.163375,-0.0989375,-0.4114875,0.1104875,0.2269875,0.066675,0.6691625,0.03445,0.5022125,0.0537874999999999,0.6621875,8.293437500000001,0.0
electricity-normalized_nswdemand,45312.0,0.200125,0.1416625,0.0003375,0.9929125,0.42525,0.4435375,0.1633875,-0.0972125,-0.4163374999999999,0.1108249999999999,0.2272375,0.0657499999999999,0.6683749999999999,0.0338625,0.50145,0.05295,0.6613125,8.2994625,0.0
electricity-normalized_nswdemand,45312.0,0.150225,0.1342875,0.0,1.0,0.42525,0.4434625,0.163375,-0.0974749999999999,-0.413975,0.1106625,0.2272374999999999,0.0671875,0.6681999999999999,0.0348,0.5015499999999999,0.0543125,0.6613875,8.303925,0.0
electricity-normalized_nswdemand,45312.0,0.100175,0.1275,0.0003,0.988225,0.4254124999999999,0.4437,0.1632625,-0.0978875,-0.4121749999999999,0.1105375,0.22695,0.066675,0.6681,0.0344375,0.5012000000000001,0.0538,0.6609875,8.30805,0.0
electricity-normalized_nswdemand,45312.0,0.0502249999999999,0.1217,0.0,1.0,0.4254625,0.4437375,0.1632875,-0.0979375,-0.4110749999999999,0.110525,0.227,0.0669625,0.66845,0.0348249999999999,0.5013625,0.0543625,0.6612,8.3123875,0.0
